Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
D,Training,19,Who did it?,hit,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.424681538
D,Training,49,Kate tapped the dolphin with the crystal,tapped,dolphin,crystal,dolphinladle,Sentence,2,InstControl,1,katedolphincrystal_nopauses.mp3,katedolphincrystalinstright2_context.png,katedolphincrystalmodleft2_context.png,katedolphincrystalinstright2_context.png,katedolphincrystalmodleft2_context.png,1,inst,mod,L,R,451,2916,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphincrystalinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphincrystalmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphincrystal_nopauses.mp3?raw=true,0.432888961
D,Training,49,Who did it?,tapped,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.432888961
D,Training,135,Kate smashed the fox with the fencepost,smashed,fox,fencepost,foxoar,Sentence,2,InstControl,3,katefoxfencepost_nopauses.mp3,katefoxfencepostinstleft2_context.png,katefoxfencepostmodright2_context.png,katefoxfencepostmodright2_context.png,katefoxfencepostinstleft2_context.png,2,mod,inst,R,L,406,3437,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxfencepostmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxfencepostinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxfencepost_nopauses.mp3?raw=true,0.433029913
D,Training,135,Who did not do it?,smashed,NA,NA,NA,Question_Control,2,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidnotdoit.mp3?raw=true,0.433029913
D,Training,82,Tom jabbed the gorilla with the sack,jabbed,gorilla,sack,gorillamallet,Sentence,2,InstControl,10,tomgorillasack_nopauses.mp3,tomgorillasackinstleft2_context.png,tomgorillasackmodright2_context.png,tomgorillasackmodright2_context.png,tomgorillasackinstleft2_context.png,2,mod,inst,R,L,685,3112,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillasackmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillasackinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillasack_nopauses.mp3?raw=true,0.433929804
D,Training,82,Who did it?,jabbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.433929804
D,Training,85,Kate rubbed the dolphin with the walkie-talkie,rubbed,dolphin,walkie-talkie,dolphinoar,Sentence,2,InstControl,1,katedolphinwalkietalkie_nopauses.mp3,katedolphinwalkietalkieinstleft2_context.png,katedolphinwalkietalkiemodright2_context.png,katedolphinwalkietalkiemodright2_context.png,katedolphinwalkietalkieinstleft2_context.png,2,mod,inst,R,L,429,3425,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinwalkietalkiemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinwalkietalkieinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphinwalkietalkie_nopauses.mp3?raw=true,0.44678841
D,Training,85,Who did it?,rubbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.44678841
D,Training,75,Kate jabbed the fox with the tongs,jabbed,fox,tongs,foxladle,Sentence,2,InstControl,3,katefoxtongs_nopauses.mp3,katefoxtongsinstright2_context.png,katefoxtongsmodleft2_context.png,katefoxtongsinstright2_context.png,katefoxtongsmodleft2_context.png,1,inst,mod,L,R,410,2974,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxtongsinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxtongsmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxtongs_nopauses.mp3?raw=true,0.448116749
D,Training,75,Who did it?,jabbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.448116749
D,Training,109,Kate stung the dolphin with the colored pencil,stung,dolphin,colored pencil,dolphinoar,Sentence,2,InstControl,1,katedolphincoloredpencil_nopauses.mp3,katedolphincoloredpencilinstleft2_context.png,katedolphincoloredpencilmodright2_context.png,katedolphincoloredpencilmodright2_context.png,katedolphincoloredpencilinstleft2_context.png,2,mod,inst,R,L,446,3557,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphincoloredpencilmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphincoloredpencilinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphincoloredpencil_nopauses.mp3?raw=true,0.455050278
D,Training,109,Who did it?,stung,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.455050278
D,Training,28,Tom knocked on the lion with the pan,knocked on,lion,pan,lionladle,Sentence,2,InstControl,4,tomlionpan_nopauses.mp3,tomlionpaninstleft2_context.png,tomlionpanmodright2_context.png,tomlionpanmodright2_context.png,tomlionpaninstleft2_context.png,2,mod,inst,R,L,659,3374,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionpanmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionpaninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlionpan_nopauses.mp3?raw=true,0.486624985
D,Training,28,Who did it?,knocked on,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.486624985
D,Training,18,Tom hit the turtle with the pillow,hit,turtle,pillow,turtleoar,Sentence,2,InstControl,6,tomturtlepillow_nopauses.mp3,tomturtlepillowinstright2_context.png,tomturtlepillowmodleft2_context.png,tomturtlepillowinstright2_context.png,tomturtlepillowmodleft2_context.png,1,inst,mod,L,R,600,2615,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlepillowinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlepillowmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomturtlepillow_nopauses.mp3?raw=true,0.523916782
D,Training,18,Who did it? ,hit,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.523916782
D,Training,63,Kate scratched the fox with the chopsticks,scratched,fox,chopsticks,foxoar,Sentence,2,InstControl,3,katefoxchopsticks_nopauses.mp3,katefoxchopsticksinstleft2_context.png,katefoxchopsticksmodright2_context.png,katefoxchopsticksmodright2_context.png,katefoxchopsticksinstleft2_context.png,2,mod,inst,R,L,393,3627,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxchopsticksmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxchopsticksinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxchopsticks_nopauses.mp3?raw=true,0.524927676
D,Training,63,Who did it?,scratched,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.524927676
D,Training,12,Tom covered the hawk with the grass,covered,hawk,grass,hawkmallet,Sentence,2,InstControl,12,tomhawkgrass_nopauses.mp3,tomhawkgrassinstleft2_context.png,tomhawkgrassmodright2_context.png,tomhawkgrassmodright2_context.png,tomhawkgrassinstleft2_context.png,2,mod,inst,R,L,673,3115,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkgrassmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkgrassinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawkgrass_nopauses.mp3?raw=true,0.532713784
D,Training,12,"Who did it? 	",covered,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.532713784
D,Training,126,Tom slapped the turtle with the spoon,slapped,turtle,spoon,turtleladle,Sentence,2,InstControl,6,tomturtlespoon_nopauses.mp3,tomturtlespooninstleft2_context.png,tomturtlespoonmodright2_context.png,tomturtlespoonmodright2_context.png,tomturtlespooninstleft2_context.png,2,mod,inst,R,L,534,2995,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlespoonmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlespooninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomturtlespoon_nopauses.mp3?raw=true,0.543393385
D,Training,126,Who did it?,slapped,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.543393385
D,Training,53,Kate tapped the frog with the crystal,tapped,frog,crystal,frogladle,Sentence,2,InstControl,5,katefrogcrystal_nopauses.mp3,katefrogcrystalinstright2_context.png,katefrogcrystalmodleft2_context.png,katefrogcrystalinstright2_context.png,katefrogcrystalmodleft2_context.png,1,inst,mod,L,R,428,2903,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogcrystalinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogcrystalmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogcrystal_nopauses.mp3?raw=true,0.543533799
D,Training,53,Who did it?,tapped,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.543533799
D,Training,78,Tom jabbed the turtle with the tongs,jabbed,turtle,tongs,turtleladle,Sentence,2,InstControl,6,tomturtletongs_nopauses.mp3,tomturtletongsinstleft2_context.png,tomturtletongsmodright2_context.png,tomturtletongsmodright2_context.png,tomturtletongsinstleft2_context.png,2,mod,inst,R,L,691,3321,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtletongsmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtletongsinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomturtletongs_nopauses.mp3?raw=true,0.544843084
D,Training,78,Who did it?,jabbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.544843084
